date,hour,강남구,강동구,강북구,강서구,관악구,광진구,구로구,금천구,노원구,도봉구,동대문구,동작구,마포구,서대문구,서초구,성동구,성북구,송파구,양천구,영등포구,용산구,은평구,종로구,중구,중랑구
2,18,37820,19414,14930,22728,17964,20342,25952,9181,15792,8612,16135,18116,34357,26157,55223,19259,21074,41124,19556,31118,19151,5972,32255,20311,20642
2,19,34771,20248,14743,24724,19826,20026,34864,14241,19316,9199,21435,19985,29099,30231,55727,23984,27782,44787,16012,32512,18222,11608,32862,23740,23838
2,20,44080,10704,18603,27651,14432,18482,26188,11947,29957,16079,28781,16746,29719,25044,60303,17132,24079,41840,10090,23074,30857,12310,22360,21940,34046
2,21,41584,20285,16026,22766,15093,12404,31534,15077,24531,11882,26483,13902,31746,23811,53894,24792,26897,43570,17892,22259,18116,10928,20429,15050,22191
2,22,38178,11526,18900,19302,18473,16142,31853,10993,25443,15529,17349,21880,35983,25502,65194,19071,27660,37610,24517,40375,17236,7240,24166,14033,22773
2,23,28727,15343,20123,21090,14368,12286,22929,15157,23008,11447,18611,12436,33321,21263,39098,14109,22965,27527,15159,28026,17249,5518,26795,13253,9977
3,0,25925,7952,9095,11003,5428,9494,8461,3572,7520,4495,6536,7990,16503,6822,20207,4783,10083,8801,6168,9824,9283,8433,8380,11358,8878
3,1,27457,2109,3595,4688,5159,7154,3033,1765,3443,3207,4221,2425,13914,3728,10930,4536,4439,5952,2509,11591,7704,1139,1965,8015,2792
3,2,17623,3177,3998,3659,3722,8113,1508,1417,2467,1908,5084,4938,7552,1725,14779,6944,6039,2787,1455,5515,6425,4913,5186,6399,1942
3,3,24376,888,1760,4535,6221,8284,1608,1310,3581,2018,2140,1872,6020,6258,10699,2433,4303,8205,504,4425,4698,5272,4020,6125,8860
3,4,19422,3426,9499,10736,8261,9368,7315,6527,19192,6324,8558,4578,11650,6858,9729,5821,4774,21138,6074,12118,5518,3829,2164,4447,16173
3,5,30014,12783,10638,23524,12041,16437,14449,7447,27104,22672,17239,19677,25325,20481,30569,7700,17886,31812,13082,31964,14347,9998,17859,12128,14854
3,6,66007,29665,26542,37176,21193,15034,24678,13297,40694,23071,14416,36462,37206,31005,59163,11434,32012,48446,27677,37239,29110,15747,26256,21954,19509
3,7,72536,31381,25414,46027,21598,25321,33277,10127,45814,21313,26482,38387,52649,37527,81440,15072,38423,54421,29484,51765,43761,18911,34263,30763,18520
3,8,96104,26259,22014,39511,19972,24912,29772,13806,47939,20992,21431,37150,50259,43762,77581,25558,40254,61235,19954,56086,40482,28122,35503,31903,25216
3,9,89798,34176,18025,33958,29642,19653,21532,11058,29428,17980,33980,34623,44477,45106,76051,15569,35465,50246,21007,39570,41243,14040,56920,33526,24527
3,10,76688,25576,18482,46155,30049,25520,28867,15589,32242,22861,23007,32384,45563,38490,69716,15900,37259,47221,25083,36023,28618,18380,36338,31864,19514
3,11,65768,22857,16775,35109,18976,22928,26807,16526,29292,21594,26154,23780,43412,39238,57769,14976,29553,35462,25689,38064,37563,12972,43410,41101,17801
3,12,71112,27699,15354,32164,19028,27244,25437,11235,25906,13001,13219,36608,39315,33188,47609,17321,23778,36318,21091,49734,33974,10221,33219,32422,24495
3,13,58596,24088,26209,33221,19470,25608,32308,13011,26261,28660,24847,32130,45282,34479,46769,21918,23246,32829,22773,34983,22503,11541,34625,27243,27048
3,14,76224,30735,22686,33434,21383,16908,26865,12383,37284,28121,16803,32592,45705,33538,59349,23166,37323,37176,31842,44859,19795,12113,45867,32087,21885
3,15,71681,20635,32239,27902,22842,25238,32094,11257,37388,21453,29150,29621,47181,42061,52461,19322,41788,44756,29600,41442,31106,14753,43539,31704,16149
3,16,83666,23754,35525,41453,25451,18018,23140,9732,27823,21789,28265,33071,35076,34003,55302,21066,33907,47186,34007,35803,20094,14179,39056,17538,20152
3,17,77294,21665,28880,32219,28587,23977,21288,10768,41865,26906,38623,38206,42825,39293,47198,33448,37255,23029,25126,39827,27607,14378,32105,27647,22332
3,18,73920,17770,31660,30417,27573,25353,24451,15915,30732,26198,24785,40770,40122,38069,71076,16173,28065,49998,35127,43608,28938,16081,41376,49158,17375
3,19,60719,23581,27448,28028,22532,22313,33857,16589,39346,20593,31815,32795,42129,33514,78087,18571,26693,56589,32095,44103,28293,16256,27434,45361,24769
3,20,60833,27249,28534,39375,28548,25949,23872,19674,35656,13317,27921,35343,34709,32114,57113,17473,42213,64091,34697,29374,28555,14024,40605,38096,15863
3,21,60391,25595,28320,33111,20316,18559,35920,14820,40358,22424,29798,35532,42946,39145,46544,21168,30475,38247,32615,44055,26434,13308,25274,30184,22895
3,22,77078,25201,29898,28468,24604,18229,31151,12055,48745,20185,24024,28603,40372,36352,51026,28435,31617,44799,36035,39284,22491,15425,36248,33874,24322
3,23,61901,19679,30619,32944,18342,18200,25652,5312,32420,15482,19840,30835,28610,28860,28692,22519,17876,32836,34216,38551,23705,10977,22010,19645,19036
4,0,33674,4856,13803,13645,5561,11235,10146,8347,9594,12599,6047,11186,14828,16457,21759,10241,13736,19944,8643,11700,12220,17377,12547,11155,7088
4,1,22901,2940,6286,10702,4369,3597,4598,3981,4931,5879,5042,2751,7599,6496,18202,5708,4089,8502,4846,6733,7591,3725,6872,5441,4066
4,2,20576,4117,2763,5523,11526,4903,10090,5673,4347,4683,1145,5470,8138,670,11836,2494,4778,7033,3476,3967,8557,0,5671,3540,1212
4,3,15173,3851,7831,4630,8524,3398,4911,2384,8219,1890,2219,3973,6465,2611,15013,5483,6236,7552,3620,6164,11826,1962,4915,5322,1030
4,4,15401,11870,8638,11713,6607,6281,7642,4780,18708,8860,7906,6790,5202,5043,15288,7528,14285,8296,6201,12174,6060,7399,3694,2287,11536
4,5,50355,6811,18866,21658,16118,12541,24574,15650,18018,12487,21490,19930,18493,16342,43484,15382,17605,17595,20776,25386,19095,11013,13915,13741,17838
4,6,65107,16552,24316,46492,25149,18537,21814,18046,31334,14514,32508,34744,36888,37385,62463,17537,33770,43726,22157,41145,30875,28300,25347,30289,23078
4,7,62205,16302,34648,52557,30894,14195,30074,25111,31008,19190,23009,35235,44300,42921,81331,16934,38123,40064,23866,48643,42778,32492,32845,39148,23527
4,8,69461,10360,25393,54676,42058,23667,28728,25827,21365,21286,34107,42011,46937,46850,92183,28032,33592,41518,22560,47462,38629,35576,27466,34645,41447
4,9,87609,9874,24469,42432,34781,29837,27840,29154,15265,15008,37347,43310,41855,40608,85711,28448,35914,54220,20447,36921,38021,39597,35703,38188,29206
4,10,72975,12618,24928,37999,22059,24881,34505,22878,32864,21758,26040,31121,51380,44018,75003,16899,28439,46454,21754,51391,29541,32558,29153,37527,19230
4,11,64710,12785,24765,38045,30046,18165,33422,19360,35570,9912,23382,33058,57516,36508,64074,16629,33208,32535,29461,42994,31416,28444,37943,45835,19267
4,12,64920,6561,29199,26003,30087,24406,30102,15098,23548,18131,30370,35142,42007,33538,78045,14341,31784,35479,20448,39777,30141,26745,43080,36608,23718
4,13,51054,10822,35613,35417,32561,22101,31688,22297,18919,15330,33879,31418,44723,38726,53292,13770,26197,30977,27989,33276,37594,36473,35901,52959,18616
4,14,78702,11339,33343,34036,30204,17419,30449,16745,24243,23641,24763,29683,49064,34607,56104,23876,25972,33754,21290,41275,39072,25597,37863,49486,15271
4,15,80511,13333,32664,35848,21813,26375,27747,18726,31626,22327,30149,28628,32849,31013,70793,22543,38581,21268,16813,35472,40635,24591,38610,48291,16212
4,16,78124,9991,26138,37923,20883,17657,32484,14276,30170,16045,25546,35223,42074,33376,65163,20201,34944,35394,19900,47741,26293,22989,40297,43697,20062
4,17,69795,12081,32534,37213,18745,18020,36690,20546,36184,20393,30808,34585,49543,32880,82212,19573,38010,36174,25680,40224,32132,27229,32447,33873,17422
4,18,69750,9498,25819,38102,20585,21297,36876,24053,28477,22093,32546,33403,49969,40329,91770,21769,26964,29906,30636,37937,33580,29326,29741,41351,17833
4,19,79835,15362,30055,32466,36720,16385,31621,31395,23043,19410,28447,35410,45075,26329,87487,16279,39002,34649,22943,39883,35301,28442,35702,41655,25906
4,20,77244,13243,32288,40943,24509,9608,28676,22333,24418,14433,25465,31165,45784,30345,70475,16646,33643,37814,22034,53943,34051,23375,34969,49374,25046
4,21,71766,12875,29707,41264,23833,26525,27105,21085,33107,18930,26544,24275,47625,35148,57556,26661,34984,38702,19928,38660,25912,27873,29458,37068,19166
4,22,63672,7901,28518,35670,30534,22528,32609,20070,30243,19083,28114,24352,41715,22444,55660,14157,31619,35136,29391,35789,18054,31736,29104,20721,15948
4,23,41790,11135,21374,20785,31569,16331,16204,19769,24051,22186,15885,19741,45105,20931,29386,13261,25429,32367,15347,29591,14224,15715,20399,18909,10185
5,0,23808,2359,7430,16750,14102,7238,9422,9008,9529,10286,10190,15125,16604,14262,17219,11444,11028,21465,11609,12531,11450,7792,12234,8626,11196
5,1,14003,4336,3320,8536,9239,4245,11007,3417,6259,4098,4801,4804,15597,2985,17542,4276,2664,12221,6645,9096,8862,550,5960,4489,3154
5,2,24368,1335,2278,6622,9798,2482,6377,3982,1810,1158,6029,4435,9619,3182,13590,7722,2029,4991,2193,10222,12756,1681,5881,7258,1776
5,3,14962,5732,1203,5047,7875,3815,8696,2446,2787,736,6246,3614,13546,4189,15500,1524,6321,8984,5175,12592,5374,3276,6482,7396,4302
5,4,15861,941,14885,16406,6923,5616,14994,5776,11543,7904,8144,3541,8463,2855,15475,3523,10165,16993,13924,15491,4305,3532,8570,7627,5011
5,5,30747,1956,16639,31702,21529,10346,18683,12438,12276,16010,16656,32781,15478,21085,36153,6656,23524,28716,16438,35374,18251,14719,15802,16262,15466
5,6,49524,6207,22110,39354,23772,23573,29557,19581,24236,20279,24943,60123,36823,40383,78482,13636,30797,47518,43215,60140,37310,23001,27811,27499,23612
5,7,79212,14487,33377,50354,33014,23427,37449,14555,33544,27042,29325,49822,40615,43763,110637,18886,38563,55161,37868,55072,39224,30815,36636,29788,30874
5,8,86838,19124,24369,42594,40307,19613,39425,16156,35543,27089,19309,50899,38079,48843,85757,16767,40992,47038,26596,68949,32874,29205,29895,41408,26704
5,9,78273,12582,20097,52192,36180,20232,36855,18720,43709,21194,25067,55128,34450,50557,85510,14639,37135,75549,44329,46761,40730,27114,33705,38250,23069
5,10,84635,11232,19604,40300,32687,16101,37523,22481,23668,24933,18420,58587,37889,48291,67612,24040,31954,50529,27157,46929,32444,26068,35548,39811,24221
5,11,79061,6471,22309,30771,38165,12200,37162,15992,34971,20422,14218,49829,44260,39392,76908,17008,32076,37229,32196,46702,22704,16018,39971,38276,26115
5,12,82462,9970,20511,36449,38649,19437,40060,17403,24097,22282,19981,48742,43010,38075,73668,13693,34723,45350,28088,35444,35384,19298,31582,36383,32621
5,13,71849,8694,10648,43816,28784,18116,27185,17360,26981,16238,15181,45395,40723,45726,64247,12371,30922,57888,34318,41238,33021,26156,36726,47676,23872
5,14,88844,12242,20854,36772,25505,21305,28145,27144,31707,24798,13656,38930,40685,52175,63434,12632,33454,58228,40161,44658,32711,20694,32303,50361,21668
5,15,88073,19393,22512,35671,37457,15503,27635,15291,23863,24298,19108,52178,33219,41810,74252,11469,22764,41421,35664,48143,29904,23738,25929,44818,25807
5,16,71033,15831,18079,42609,29910,13264,24755,20593,24416,28360,22012,47783,36075,42228,80517,14559,36578,57554,33421,49406,29879,19185,33456,31597,27906
5,17,67361,21059,24971,41534,28874,13480,35470,17824,34412,28475,15692,42378,31394,38371,73110,17882,30348,45567,34878,49727,27740,23225,24407,24158,33608
5,18,84977,14756,30535,36758,16297,12748,37545,16350,35497,25961,12774,34827,41546,48521,82108,14974,33193,45672,31070,66208,27216,18125,31735,29076,18786
5,19,66744,13582,25858,38241,27726,17549,31585,16306,17388,22135,16985,52401,35982,41300,82640,10931,27283,56306,43964,60993,38297,14299,36722,33006,22185
5,20,65707,6051,24148,45593,39054,12056,34513,15976,16738,26597,17580,47433,33354,38158,66170,10849,27634,50055,33204,43333,32460,23929,26049,29740,20502
5,21,56287,7630,21344,33843,28461,13987,26176,11738,16712,20955,15105,51658,35768,45189,55688,12944,16396,43472,25701,63689,26483,23896,25725,34008,15659
5,22,53523,6893,18150,40142,22263,16936,28081,13372,22604,20207,16519,44016,37927,36517,52435,11284,23734,42951,30876,49289,19816,26538,25390,22897,19103
5,23,42177,4514,13135,23349,23518,11372,23996,13729,19381,15567,19677,33846,38285,34405,55017,11679,20125,27940,23330,36661,21329,14819,18266,24120,17582
6,0,33815,4430,10033,22940,7582,5464,16705,3555,18815,10145,9898,7685,20484,11525,28447,12557,12825,19927,10143,9558,11617,12328,8980,8255,7262
6,1,17225,4494,8573,8010,7788,2860,12909,6385,6162,6404,5413,9813,10941,6530,18211,5013,8410,2860,3246,12915,6870,2875,8148,8955,4324
6,2,17957,1615,8212,8044,7098,1887,14167,3304,4721,3813,2793,4725,8728,4443,17053,2870,2829,10222,850,6159,4747,7211,5422,4084,4289
6,3,29516,4125,9734,7786,5787,7532,14199,2422,4495,4214,5357,3593,10478,3703,16339,9075,5284,11095,5158,18717,3565,1439,8255,6681,2076
6,4,21168,6848,7698,20688,2763,8216,9481,1838,16310,8811,11940,7079,10009,3334,18413,8671,8377,16231,13166,15245,3420,6661,11351,8267,11966
6,5,37341,7503,17707,41568,13445,12710,16571,16166,19510,19399,17945,14475,22117,17970,38782,19737,20844,20429,18567,23662,18924,7887,17581,22892,10689
6,6,79112,15111,24505,57349,21655,21877,40141,23541,24210,35604,35855,29460,31091,28471,79354,30288,28016,38223,31648,42305,29231,15906,27475,21568,18600
6,7,79420,24150,25003,76490,31686,20409,26102,22941,35250,33597,25111,41949,35708,34569,108065,30369,32012,45702,39527,34728,29635,25253,32754,23248,22786
6,8,78884,25511,26690,57141,23788,19968,47386,30226,40874,38539,24894,43264,37495,32444,87876,27852,38828,39925,30626,49472,27393,24349,37659,41866,18146
6,9,93160,14259,28630,53492,30831,16973,41972,26935,41489,34898,23060,38034,38022,33163,94669,27430,26954,34964,28264,48020,24115,20616,44286,23446,24939
6,10,79928,15575,23144,46918,24239,23493,40533,25994,28565,30959,30552,26269,32536,35873,76214,38194,41224,55156,21849,44727,24603,25210,32188,38901,14456
6,11,89079,12525,24322,44917,32583,10309,36590,21205,27138,26937,14294,30693,29503,29291,93955,20290,27217,48742,26353,42935,34764,22636,42287,26828,16851
6,12,84635,18801,26583,50005,31471,16689,34020,21795,19383,31946,31479,36249,35713,35822,68812,18552,34731,41320,31643,40333,32106,20746,38025,27441,13726
6,13,75337,16636,25257,55715,29175,28037,33000,18483,22689,24969,33927,39409,37893,36226,73585,15636,31682,34504,35229,46591,30158,18673,39663,30837,18472
6,14,76751,16918,26297,43215,28730,23511,27759,21177,21596,38449,27832,40835,43643,39360,76139,18385,34334,52666,37275,32336,23138,28655,24227,25959,13513
6,15,67429,15477,29059,45912,28139,27327,29234,29416,24522,29704,20094,43165,24361,34072,94813,20463,34099,41724,43958,36902,28212,16756,30338,31764,21574
6,16,60411,13081,20771,35565,24734,23003,30542,25027,32611,32111,36101,42743,25456,27947,87334,23569,35310,46456,47429,37162,32002,19049,27611,24105,17601
6,17,55602,15406,23901,47437,37485,22085,36808,17659,32931,29506,20488,40911,32245,37224,74584,15654,25884,35279,28982,38454,18540,21115,27160,24302,17778
6,18,61665,17339,27543,49380,23620,21592,41683,20221,41775,37093,26938,41163,40201,30745,74019,26346,25266,49437,31365,53711,29955,23554,28699,22299,20678
6,19,64663,16079,18096,50865,15493,17246,40788,23806,28246,19808,35663,38053,56652,34714,89104,20465,25040,44673,30556,37682,31420,17782,33059,33710,24170
6,20,59444,15061,24128,44996,21435,14149,32237,16576,28085,24292,27195,41933,30580,34745,80466,19564,27733,36886,27587,47030,16704,17546,38140,28962,17582
6,21,49026,16659,23096,57849,29862,11471,33230,12774,19780,19508,26770,37936,32423,30053,60941,18066,26892,35925,35416,31794,31641,20687,24875,23012,13985
6,22,66140,12199,24456,51252,18686,23071,28951,12195,17899,25957,25363,32232,29903,34330,72083,16864,24017,35626,24638,45202,20494,19312,16315,19304,16067
6,23,49642,17083,14795,28148,14876,16039,21998,14671,22290,19982,15796,36944,23695,18798,40131,21598,19293,38267,19199,27106,13527,14656,16192,13102,13654
7,0,28461,8114,15254,17277,9140,10967,7885,7051,8829,12604,11466,11912,14564,7771,23632,9334,16429,20697,7030,13398,9286,3894,5339,11562,10998
7,1,14116,6788,3857,11589,11690,6655,5491,7212,5071,3532,9085,8075,7141,5396,13705,1954,4954,7692,8068,17095,5475,3178,8414,4318,7270
7,2,15619,2093,8068,4640,9477,6509,6997,4522,6299,1418,4204,5398,7684,2628,18011,4685,3579,3706,6068,12930,4181,245,6149,6654,3251
7,3,15293,2775,5305,5731,5164,10518,2099,2870,6136,4919,9992,4018,4925,7388,14607,4342,5436,7399,9311,8429,1787,4367,2608,8036,9012
7,4,20829,4558,15263,21136,5658,10073,5645,5628,16863,5074,9357,2661,7908,13345,10627,4508,13116,17343,4830,14190,7945,4752,5871,12349,15619
7,5,37550,11695,22915,30055,14754,18656,17282,6067,20932,19293,17184,13543,16910,19799,20975,13437,18885,25880,17722,23882,10812,9260,13107,14266,18658
7,6,56505,14427,19262,35753,17600,21717,30241,15925,32791,25095,25741,15994,20570,23754,41083,8690,30413,44163,26474,41135,20784,17418,15170,20323,25550
7,7,72450,20789,19909,51726,34876,21949,33929,22024,34850,25986,35774,32538,25019,21834,57865,15190,31713,50809,33142,36836,34685,20935,21614,28960,30436
7,8,58972,20200,18091,41215,26251,28710,32602,17047,40917,24948,37398,29998,28770,24693,52294,22421,44652,44620,21655,38317,38468,22512,37494,37516,24794
7,9,74150,9152,17774,38629,20967,25926,35107,10898,38810,22453,32854,21196,26614,25564,47155,25827,27390,53267,36610,44209,25231,27561,29223,33582,23473
7,10,67582,14504,15062,42491,15170,25359,25692,13398,35900,25145,34248,13167,20401,26804,43761,16891,40976,54092,15786,27604,21745,22601,32049,28244,25829
7,11,65428,11633,14886,39344,16608,19180,25030,11770,30596,14629,29462,15863,22287,22731,50368,16585,33781,37380,21773,23607,25170,20878,31393,26649,29210
7,12,53395,18931,14056,32129,17563,22812,24709,15228,30681,17543,29227,25260,29931,24739,46023,18590,26850,38523,18444,38672,29504,19765,37082,31516,21299
7,13,61289,14731,18635,46440,19935,28303,34786,17898,29213,19119,30260,21844,23311,24611,50488,21613,28180,39156,23603,36227,24004,17084,30320,36748,31676
7,14,56035,15873,17867,46464,19209,25325,30873,23548,24313,21006,29498,25027,28971,28222,51044,17175,23266,44405,23498,46708,28036,19861,32806,28486,25108
7,15,67778,12929,16079,42948,14997,17834,39516,19724,20308,19585,29397,30269,19976,27232,53458,13620,31358,54612,26071,39742,36051,18655,28596,27316,31288
7,16,84047,10453,22767,40701,17665,20177,25171,21808,22650,21397,32398,15896,22088,27345,53423,15474,28321,43428,22495,40483,34861,13242,35180,34806,19592
7,17,80869,17159,17465,35197,11787,24774,30280,14421,17517,19510,30320,14848,24664,25783,64855,19020,21650,24501,22263,51058,28645,20710,35170,35243,29310
7,18,61878,16297,19941,40338,18176,18015,39000,22894,27844,19427,36078,18578,18802,21392,67328,11570,24436,45228,19463,44075,20420,16816,33970,28863,30724
7,19,58177,17884,19032,42653,25791,23997,26784,18837,22076,28231,35962,36026,17853,31773,73514,16439,18891,46048,14182,43306,37129,14741,33360,33330,28790
7,20,76744,15064,17214,38165,19525,24254,36626,25229,19513,19000,34469,16614,31812,25924,59440,17625,27483,53797,17572,41845,32024,20088,27386,34651,24792
7,21,59656,13167,17190,42294,21496,24415,33931,24809,32900,21559,22598,18127,19845,23035,59986,18928,24088,35885,16571,47105,31396,14568,29109,29144,27105
7,22,58426,22615,18670,52537,23145,25533,23586,24070,25455,20433,39803,24324,24289,22914,61933,21735,27300,37488,17390,51417,21287,17959,37292,36027,24077
7,23,52896,15825,14779,30993,17068,20897,22437,16564,25553,17841,20384,23507,23816,23293,38013,17350,28921,31694,14163,43825,26501,14058,25500,26975,13341
8,0,39419,14724,8796,7293,15523,12872,4826,3812,12672,6402,11935,12774,19736,8915,39119,10563,26817,29622,17322,18962,12195,6371,15998,16035,13309
8,1,25034,4151,6894,1347,15520,8193,7596,5852,11485,6780,5500,5540,10219,6952,17291,10625,7696,12465,2765,11375,11173,3500,9224,9316,8476
8,2,15254,7534,1084,7057,13173,5733,4799,2674,4983,1724,7323,3405,7567,3743,20008,10952,3543,10979,3526,10693,8717,8627,3921,4203,3250
8,3,18675,5692,6070,5602,10516,7471,5366,7267,12111,2626,5037,5330,8292,4884,12643,4568,4889,7435,4122,13440,6863,2693,4199,4844,2713
8,4,22328,6718,10796,14911,16609,7169,10044,3826,11871,7100,3825,9629,9622,4750,14620,2375,9252,12847,8115,12473,7617,6622,6997,2915,20067
8,5,31399,9321,19408,23992,26166,9125,17323,9659,18122,20538,15132,8788,13021,11617,15451,4587,21381,26879,12387,17568,9035,2888,8819,5739,16975
