date,hour,강남구,강동구,강북구,강서구,관악구,광진구,구로구,금천구,노원구,도봉구,동대문구,동작구,마포구,서대문구,서초구,성동구,성북구,송파구,양천구,영등포구,용산구,은평구,종로구,중구,중랑구
7,8,32.1789901334881,27.73595199127114,26.09546092653252,34.64361029101645,27.620786516853933,31.041647168928403,27.74846625766871,23.169811320754718,26.92630712227254,26.105188545506095,26.223222748815164,30.171993911719937,29.240759579518482,26.231515711645102,31.83340787119857,30.457301293900183,25.668626010286555,31.57484076433121,28.43237486687966,34.52494432071269,28.84586035864174,27.11633109619687,27.764456981664317,27.375404530744337,31.812389380530973
7,9,31.463997579669222,32.771343726800296,26.406698564593302,33.22309711286089,34.22204724409449,32.430817610062896,30.429433051869722,28.09957627118644,28.384541372674793,29.39387539598733,29.80709534368071,38.07692307692308,33.235731171901385,26.806491885143572,30.426133333333333,34.260475651189125,26.177018633540374,33.24905183312263,29.96389891696751,36.420511221945134,29.900256649556695,26.35679012345679,26.69450915141431,25.88740987243483,36.672558139534885
7,10,29.866159399083017,33.24546866908338,25.96371882086168,44.30880648899189,26.06611570247934,34.69692671394799,30.277142857142856,26.77027027027027,29.604179860671312,29.41798245614035,29.708533653846153,39.710132158590305,30.256903180706047,27.835545297172533,28.6035790702198,28.058774139378674,27.93669446550417,37.14368998628258,29.033199195171026,37.60477774417902,30.565523180709057,26.62850729517396,26.649159663865547,24.817133956386293,39.76387096774194
7,11,29.466210436270316,32.27596618357488,26.645967166309777,37.25057121096725,26.468220338983052,38.57176360225141,28.330173775671405,28.939110070257613,28.66612339930151,29.714633157681394,31.184794672586015,30.602877697841727,31.409558378705384,28.256987901543596,28.22276621787026,32.452229299363054,30.12872628726287,36.05323529411765,31.45205479452055,35.10648553900088,28.597685185185185,29.462946020128086,24.90007725985063,24.538865045302813,40.67713567839196
7,12,30.915924116125325,30.03375912408759,25.609421841541756,40.13590155163189,28.473130841121495,34.70044642857143,33.76629213483146,26.840501792114697,31.234065934065935,28.207743857036487,30.506115563053562,36.83628922237381,34.39442060085837,29.57885462555066,33.657385251250815,38.515151515151516,31.06104129263914,37.47599222869831,29.302660753880264,36.95872420262664,30.02053242707448,29.708898944193063,25.66245666171372,25.092300962379703,36.77987421383648
7,13,30.622225193902114,27.50033178500332,27.819205690574986,40.35486649440138,29.742550655542313,34.29073798910352,31.15826086956522,28.285087719298247,29.80044884982233,28.516208597603946,30.784629133154603,35.60053380782918,31.54816285998014,29.609445585215607,33.36478436978794,39.32701178882624,29.588088556283132,34.172413793103445,33.74403927068724,38.57821075740944,29.761448349307773,29.793663060278206,26.89567068843151,24.5363443895554,36.11158798283262
7,14,29.51807658058771,32.71415607985481,25.11904761904762,38.22763929618768,30.822355289421157,32.62433862433863,27.303825136612023,24.849612403100775,29.206379260122343,28.890597794544398,27.460279441117766,29.204379562043794,35.08722834176838,28.269534333070244,28.65868263473054,41.32981065609864,28.60675550046483,32.19858781994704,29.407367280606717,34.67118045334119,29.35005994177085,27.691162790697675,26.06895824546605,25.152288072018006,37.038191738113795
7,15,27.805884529977796,31.47280744732974,23.907082324455207,36.95397286821706,28.695767195767196,28.573957016434893,30.249244712990937,27.9,27.448487271757962,26.23342175066313,29.92728003214142,30.956454121306376,36.98982511923688,28.375304136253042,30.546413502109704,39.464962121212125,31.23662839540745,32.76623376623377,30.962335216572505,33.418012924071085,31.71802900461437,25.96964586846543,25.747384155455904,28.96526340004601,32.735505245720596
7,16,27.183361629881155,24.701042238069117,23.971255274261605,36.78386454183267,29.212413793103448,31.555298651252407,27.574229691876752,26.149321266968325,26.874590163934425,25.01401446654611,26.32216014897579,32.73006134969325,31.813328556073092,27.57377049180328,25.68457672980286,35.72956664838179,25.795800365185634,34.96701846965699,28.371223021582733,35.36459554513482,26.534343131373724,27.163009404388713,23.824264954376478,24.057053127453546,38.80526992287918
7,17,24.933353621424224,25.304093567251464,24.214594928880643,28.183030303030304,27.770083102493075,27.58896913985555,23.235588972431078,28.20392156862745,26.573976069949378,24.718275488069413,26.981218697829718,26.92545260915868,27.567881835323696,29.18608287724785,23.906081601231715,31.665998663994657,25.125703564727957,31.23656509695291,29.073170731707318,31.86646234676007,25.27168991124796,25.599763872491145,24.028513752207925,21.970438328236494,33.03993971363979
7,18,23.114259173246634,23.849381625441698,23.61960025789813,28.87991718426501,25.670719351570416,25.922043010752688,34.23952095808383,20.188235294117646,27.060585078760603,24.941932522377783,26.45614828209765,23.589778076664427,25.385271317829456,21.89145496535797,21.216799091940977,28.89851485148515,24.59072847682119,29.33833922261484,28.17248459958932,27.985546875,24.288083735909822,23.277207392197127,23.39107142857143,20.434480476505627,25.749565217391304
7,19,23.517919500091896,24.67036780013879,25.22516225661508,31.864963503649633,27.904963041182683,29.523069451189897,23.86111111111111,22.203703703703702,27.448473635522664,24.719898605830164,28.820445225541885,26.05372894947875,25.043260473588344,26.414165103189493,24.92476851851852,30.74890510948905,27.230383091149275,30.17310087173101,28.867992766726942,32.85227775320654,26.497849154000573,25.39919893190921,26.435554262438174,23.71682437110547,29.520275439938793
7,20,29.038365792941864,27.953699284009545,27.21083172147002,36.223431498079385,35.29433051869722,32.22105263157895,29.570063694267517,35.6173285198556,30.331435800126503,29.405379131561894,33.55205382436261,31.821170809943865,27.965853658536584,30.374415887850468,28.507518796992482,35.504576659038904,29.607879428873613,33.969199178644764,34.01512859304085,36.46802106847254,31.555041075429425,30.551111111111112,27.350461133069828,27.30619827731802,30.153543307086615
7,21,32.66843071606005,31.825047801147228,27.920110192837466,33.44406779661017,27.80830280830281,34.77646624861675,30.049429657794676,34.64981949458484,32.40631448617417,30.538685524126457,32.266824785057814,34.628934010152285,35.10260586319218,33.08574549426543,34.304960644334614,39.114981785063755,32.00703324808184,37.251550802139036,31.442384105960265,37.545717592592595,36.03025188262789,29.176,30.835313001605137,28.839735894357744,29.085139929050058
7,22,36.88466514081003,35.465039577836414,28.75946733250104,36.802560315115706,33.972463768115944,37.59916782246879,34.786157941437445,33.72991452991453,33.86917531211535,31.79749103942652,35.738649822345046,38.43681519357195,38.25471698113208,36.74301439458086,38.40925524222704,42.86742081447964,34.759540229885054,39.528139289482944,33.0174672489083,42.73007459756576,40.276743452193124,34.76723498888065,33.810907903331156,30.997167138810198,32.288123167155426
7,23,42.551430173864276,37.573584905660375,30.430855789161978,45.25981753272511,34.178255372945635,40.33623559539053,40.90504898266767,45.01159420289855,35.691468101460416,33.465603190428716,39.9805924412666,42.8597439544808,47.63042042703059,49.84570024570024,46.89551484523057,52.471296064176485,37.55892438188053,41.50908409814572,40.9192849404117,47.830522590047885,46.433162775823476,37.46023688663283,37.84053651266766,33.881213142375735,38.728971962616825
8,0,51.43141562542908,45.39191465468838,33.4819179195449,50.442143727162,39.075880758807585,41.55179934569247,46.716541353383455,46.37992376111817,43.458464918302894,36.47738907849829,39.82860492379836,47.75496257728604,50.06420927467301,47.03090852325944,52.69569976544175,54.53065093743417,45.25221159053981,48.84897859922179,48.97597254004577,51.557979940172444,60.18002841485691,35.816073570571774,38.233530213539304,35.135178286322514,48.18498583569405
8,1,48.55341183146545,45.04336283185841,32.23812824956673,47.514230019493176,36.78960024045687,47.87245213094503,43.124191461837,43.180989583333336,45.69495207667732,38.7897536394177,48.93301104972376,50.62834489593657,50.46917374796601,48.837064220183485,55.73763816172193,59.99749436231521,47.01658010387535,46.80712440014766,47.96,55.03520569620253,59.353369272237195,40.1386586284853,42.55109315589353,39.02646957717429,48.95028409090909
8,2,46.7453560371517,42.46876895087932,35.42643805309734,50.265756724207144,36.85969615728329,49.88335310399367,48.47320341047503,51.058712121212125,43.221596800474,38.25408970976253,47.71895861148197,46.63434247871334,48.58924508790072,50.22189458164394,54.60687022900763,65.57801624129931,47.31166464155528,49.67261422005947,46.28953399541635,50.61788788578627,59.97778402699662,41.6025641025641,41.95730214849062,40.355305466237944,47.32950495049505
8,3,40.2638816362054,38.71975916803503,34.6247892074199,51.16447666515632,38.51603498542274,49.33732800710164,45.095676172953084,40.586021505376344,43.834020481447,36.788341968911915,45.33580922595778,59.47241045498548,46.72520420070012,49.328632980806894,55.96112247880737,67.23918799646955,45.10407352210631,46.9978001257071,50.37861915367483,51.2982704848313,54.16922514619883,41.82642777155655,42.53429131286741,37.08216216216216,53.258019525801956
