,종로구,중구,용산구,성동구,광진구,동대문구,중랑구,성북구,강북구,도봉구,노원구,은평구,서대문구,마포구,양천구,강서구,구로구,금천구,영등포구,동작구,관악구,서초구,강남구,송파구,강동구
노원구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0
은평구,0.0,0.0,0.12499999999999997,0.0,0.12499999999999997,0.12499999999999997,0.0,0.0,0.0,0.0,0.0,0.12499999999999997,0.0,0.0,0.12499999999999997,0.0,0.12499999999999997,0.0,0.0,0.0,0.0,0.0,0.12499999999999997,0.0,0.12499999999999997
서대문구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333334,0.0,0.0,0.3333333333333334,0.0,0.0,0.0,0.0,0.3333333333333334,0.0,0.0,0.0,0.0
마포구,0.0,0.0,0.0,0.12499999999999997,0.0,0.0,0.12499999999999997,0.12499999999999997,0.12499999999999997,0.12499999999999997,0.0,0.0,0.0,0.12499999999999997,0.0,0.0,0.0,0.0,0.0,0.12499999999999997,0.0,0.12499999999999997,0.0,0.0,0.0
양천구,0.0,0.0,0.12499999999999997,0.0,0.12499999999999997,0.12499999999999997,0.0,0.0,0.0,0.0,0.0,0.12499999999999997,0.0,0.0,0.12499999999999997,0.0,0.12499999999999997,0.0,0.0,0.0,0.0,0.0,0.12499999999999997,0.0,0.12499999999999997
강서구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333334,0.0,0.0,0.3333333333333334,0.0,0.0,0.0,0.0,0.3333333333333334,0.0,0.0,0.0,0.0
구로구,0.0,0.0,0.12499999999999997,0.0,0.12499999999999997,0.12499999999999997,0.0,0.0,0.0,0.0,0.0,0.12499999999999997,0.0,0.0,0.12499999999999997,0.0,0.12499999999999997,0.0,0.0,0.0,0.0,0.0,0.12499999999999997,0.0,0.12499999999999997
금천구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
영등포구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
동작구,0.0,0.0,0.0,0.12499999999999997,0.0,0.0,0.12499999999999997,0.12499999999999997,0.12499999999999997,0.12499999999999997,0.0,0.0,0.0,0.12499999999999997,0.0,0.0,0.0,0.0,0.0,0.12499999999999997,0.0,0.12499999999999997,0.0,0.0,0.0
관악구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333334,0.0,0.0,0.3333333333333334,0.0,0.0,0.0,0.0,0.3333333333333334,0.0,0.0,0.0,0.0
서초구,0.0,0.0,0.0,0.12499999999999997,0.0,0.0,0.12499999999999997,0.12499999999999997,0.12499999999999997,0.12499999999999997,0.0,0.0,0.0,0.12499999999999997,0.0,0.0,0.0,0.0,0.0,0.12499999999999997,0.0,0.12499999999999997,0.0,0.0,0.0
강남구,0.0,0.0,0.12499999999999997,0.0,0.12499999999999997,0.12499999999999997,0.0,0.0,0.0,0.0,0.0,0.12499999999999997,0.0,0.0,0.12499999999999997,0.0,0.12499999999999997,0.0,0.0,0.0,0.0,0.0,0.12499999999999997,0.0,0.12499999999999997
송파구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0
강동구,0.0,0.0,0.12499999999999997,0.0,0.12499999999999997,0.12499999999999997,0.0,0.0,0.0,0.0,0.0,0.12499999999999997,0.0,0.0,0.12499999999999997,0.0,0.12499999999999997,0.0,0.0,0.0,0.0,0.0,0.12499999999999997,0.0,0.12499999999999997
