,종로구,중구,용산구,성동구,광진구,동대문구,중랑구,성북구,강북구,도봉구,노원구,은평구,서대문구,마포구,양천구,강서구,구로구,금천구,영등포구,동작구,관악구,서초구,강남구,송파구,강동구
종로구,0.055555555555555566,0.09622504486493764,0.055555555555555566,0.055555555555555566,0.05407380704358751,0.055555555555555566,0.05716619504750295,0.05716619504750295,0.055555555555555566,0.05716619504750295,0.05716619504750295,0.05716619504750295,0.055555555555555566,0.08333333333333333,0.0,0.055555555555555566,0.055555555555555566,0.055555555555555566,0.05407380704358751,0.0,0.0,0.0,0.0,0.0,0.0
중구,0.09622504486493764,0.1666666666666667,0.09622504486493764,0.0,0.0,0.09622504486493764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09622504486493764,0.0936585811581694,0.0,0.0,0.0,0.0,0.0,0.0
용산구,0.055555555555555566,0.09622504486493764,0.055555555555555566,0.055555555555555566,0.05407380704358751,0.055555555555555566,0.05716619504750295,0.05716619504750295,0.055555555555555566,0.05716619504750295,0.05716619504750295,0.05716619504750295,0.055555555555555566,0.0,0.05892556509887897,0.055555555555555566,0.055555555555555566,0.055555555555555566,0.05407380704358751,0.0,0.0,0.0,0.0,0.0,0.0
성동구,0.055555555555555566,0.0,0.055555555555555566,0.055555555555555566,0.05407380704358751,0.055555555555555566,0.05716619504750295,0.05716619504750295,0.055555555555555566,0.05716619504750295,0.05716619504750295,0.05716619504750295,0.055555555555555566,0.08333333333333333,0.05892556509887897,0.055555555555555566,0.055555555555555566,0.055555555555555566,0.05407380704358751,0.0,0.0,0.0,0.0,0.0,0.0
광진구,0.05407380704358751,0.0,0.05407380704358751,0.05407380704358751,0.05263157894736841,0.05407380704358751,0.05564148840746572,0.05564148840746572,0.05407380704358751,0.05564148840746572,0.05564148840746572,0.05564148840746572,0.05407380704358751,0.0,0.057353933467640436,0.05407380704358751,0.05407380704358751,0.05407380704358751,0.05263157894736841,0.08671099695241198,0.0,0.0,0.0,0.08671099695241198,0.0
동대문구,0.055555555555555566,0.09622504486493764,0.055555555555555566,0.055555555555555566,0.05407380704358751,0.055555555555555566,0.05716619504750295,0.05716619504750295,0.055555555555555566,0.05716619504750295,0.05716619504750295,0.05716619504750295,0.055555555555555566,0.0,0.05892556509887897,0.055555555555555566,0.055555555555555566,0.055555555555555566,0.05407380704358751,0.0,0.0,0.0,0.0,0.0,0.0
중랑구,0.05716619504750295,0.0,0.05716619504750295,0.05716619504750295,0.05564148840746572,0.05716619504750295,0.058823529411764705,0.058823529411764705,0.05716619504750295,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.05716619504750295,0.0,0.06063390625908324,0.05716619504750295,0.05716619504750295,0.05716619504750295,0.05564148840746572,0.0,0.0,0.0,0.0,0.0,0.0
성북구,0.05716619504750295,0.0,0.05716619504750295,0.05716619504750295,0.05564148840746572,0.05716619504750295,0.058823529411764705,0.058823529411764705,0.05716619504750295,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.05716619504750295,0.0,0.06063390625908324,0.05716619504750295,0.05716619504750295,0.05716619504750295,0.05564148840746572,0.0,0.0,0.0,0.0,0.0,0.0
강북구,0.055555555555555566,0.0,0.055555555555555566,0.055555555555555566,0.05407380704358751,0.055555555555555566,0.05716619504750295,0.05716619504750295,0.055555555555555566,0.05716619504750295,0.05716619504750295,0.05716619504750295,0.055555555555555566,0.08333333333333333,0.05892556509887897,0.055555555555555566,0.055555555555555566,0.055555555555555566,0.05407380704358751,0.0,0.0,0.0,0.0,0.0,0.0
도봉구,0.05716619504750295,0.0,0.05716619504750295,0.05716619504750295,0.05564148840746572,0.05716619504750295,0.058823529411764705,0.058823529411764705,0.05716619504750295,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.05716619504750295,0.0,0.06063390625908324,0.05716619504750295,0.05716619504750295,0.05716619504750295,0.05564148840746572,0.0,0.0,0.0,0.0,0.0,0.0
노원구,0.05716619504750295,0.0,0.05716619504750295,0.05716619504750295,0.05564148840746572,0.05716619504750295,0.058823529411764705,0.058823529411764705,0.05716619504750295,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.05716619504750295,0.0,0.06063390625908324,0.05716619504750295,0.05716619504750295,0.05716619504750295,0.05564148840746572,0.0,0.0,0.0,0.0,0.0,0.0
은평구,0.05716619504750295,0.0,0.05716619504750295,0.05716619504750295,0.05564148840746572,0.05716619504750295,0.058823529411764705,0.058823529411764705,0.05716619504750295,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.05716619504750295,0.0,0.06063390625908324,0.05716619504750295,0.05716619504750295,0.05716619504750295,0.05564148840746572,0.0,0.0,0.0,0.0,0.0,0.0
서대문구,0.055555555555555566,0.0,0.055555555555555566,0.055555555555555566,0.05407380704358751,0.055555555555555566,0.05716619504750295,0.05716619504750295,0.055555555555555566,0.05716619504750295,0.05716619504750295,0.05716619504750295,0.055555555555555566,0.08333333333333333,0.05892556509887897,0.055555555555555566,0.055555555555555566,0.055555555555555566,0.05407380704358751,0.0,0.0,0.0,0.0,0.0,0.0
마포구,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.12499999999999997,0.0,0.08333333333333333,0.08333333333333333,0.0,0.08111071056538126,0.0,0.0,0.0,0.0,0.0,0.0
양천구,0.0,0.0,0.05892556509887897,0.05892556509887897,0.057353933467640436,0.05892556509887897,0.06063390625908324,0.06063390625908324,0.05892556509887897,0.06063390625908324,0.06063390625908324,0.06063390625908324,0.05892556509887897,0.0,0.0625,0.05892556509887897,0.05892556509887897,0.05892556509887897,0.057353933467640436,0.0,0.0,0.0,0.0,0.0,0.0
강서구,0.055555555555555566,0.0,0.055555555555555566,0.055555555555555566,0.05407380704358751,0.055555555555555566,0.05716619504750295,0.05716619504750295,0.055555555555555566,0.05716619504750295,0.05716619504750295,0.05716619504750295,0.055555555555555566,0.08333333333333333,0.05892556509887897,0.055555555555555566,0.055555555555555566,0.055555555555555566,0.05407380704358751,0.0,0.0,0.0,0.0,0.0,0.0
