,종로구,중구,용산구,성동구,광진구,동대문구,중랑구,성북구,강북구,도봉구,노원구,은평구,서대문구,마포구,양천구,강서구,구로구,금천구,영등포구,동작구,관악구,서초구,강남구,송파구,강동구
종로구,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0890870806374748,0.0,0.0,0.0,0.08084520834544431,0.0,0.0,0.0,0.0,0.08606629658238703,0.1111111111111111,0.0,0.09622504486493763,0.0,0.0,0.1111111111111111,0.08084520834544431,0.0890870806374748,0.0
중구,0.0,0.0625,0.0,0.0,0.0,0.053300179088902604,0.0668153104781061,0.06063390625908324,0.0,0.0545544725589981,0.06063390625908324,0.07537783614444091,0.0668153104781061,0.06063390625908324,0.057353933467640436,0.06454972243679027,0.0,0.0,0.07216878364870323,0.0,0.06063390625908324,0.0,0.06063390625908324,0.0668153104781061,0.0668153104781061
용산구,0.0,0.0,0.07692307692307693,0.08006407690254358,0.07692307692307693,0.05913123959890826,0.0,0.06726727939963124,0.0,0.060522753266880246,0.0,0.0,0.07412493166611013,0.06726727939963124,0.06362847629757777,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.06726727939963124,0.0,0.0,0.0,0.07412493166611013
성동구,0.0,0.0,0.08006407690254358,0.08333333333333336,0.08006407690254358,0.06154574548966637,0.0,0.0700140042014005,0.0,0.06299407883487121,0.0,0.0,0.07715167498104597,0.0700140042014005,0.0,0.0,0.0,0.08006407690254358,0.0,0.08006407690254358,0.0700140042014005,0.0,0.0,0.0,0.07715167498104597
광진구,0.0,0.0,0.07692307692307693,0.08006407690254358,0.07692307692307693,0.05913123959890826,0.0,0.06726727939963124,0.0,0.060522753266880246,0.0,0.0,0.07412493166611013,0.06726727939963124,0.06362847629757777,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.06726727939963124,0.0,0.0,0.0,0.07412493166611013
동대문구,0.0,0.053300179088902604,0.05913123959890826,0.06154574548966637,0.05913123959890826,0.04545454545454545,0.05698028822981897,0.05170876899950191,0.08058229640253801,0.04652421051992354,0.05170876899950191,0.06428243465332249,0.05698028822981897,0.05170876899950191,0.04891159880445184,0.05504818825631802,0.0,0.05913123959890826,0.06154574548966637,0.05913123959890826,0.05170876899950191,0.0,0.05170876899950191,0.05698028822981897,0.05698028822981897
중랑구,0.0890870806374748,0.0668153104781061,0.0,0.0,0.0,0.05698028822981897,0.07142857142857144,0.0,0.0,0.058321184351980436,0.06482037235521644,0.08058229640253803,0.0,0.0,0.06131393394849658,0.06900655593423542,0.0890870806374748,0.0,0.07715167498104597,0.0,0.0,0.0890870806374748,0.06482037235521644,0.07142857142857144,0.0
성북구,0.0,0.06063390625908324,0.06726727939963124,0.0700140042014005,0.06726727939963124,0.05170876899950191,0.0,0.058823529411764705,0.09166984970282112,0.05292561240249632,0.058823529411764705,0.0,0.06482037235521644,0.058823529411764705,0.05564148840746572,0.0,0.0,0.06726727939963124,0.0,0.06726727939963124,0.058823529411764705,0.0,0.058823529411764705,0.0,0.06482037235521644
강북구,0.0,0.0,0.0,0.0,0.0,0.08058229640253801,0.0,0.09166984970282112,0.14285714285714282,0.08247860988423225,0.0,0.11396057645963795,0.0,0.0,0.08671099695241198,0.0,0.0,0.0,0.0,0.0,0.09166984970282112,0.0,0.0,0.0,0.0
도봉구,0.0,0.0545544725589981,0.060522753266880246,0.06299407883487121,0.060522753266880246,0.04652421051992354,0.058321184351980436,0.05292561240249632,0.08247860988423225,0.04761904761904762,0.05292561240249632,0.0657951694959769,0.058321184351980436,0.05292561240249632,0.05006261743217588,0.0563436169819011,0.0,0.060522753266880246,0.0,0.060522753266880246,0.05292561240249632,0.0,0.05292561240249632,0.058321184351980436,0.058321184351980436
노원구,0.08084520834544431,0.06063390625908324,0.0,0.0,0.0,0.05170876899950191,0.06482037235521644,0.058823529411764705,0.0,0.05292561240249632,0.058823529411764705,0.07312724241271307,0.0,0.058823529411764705,0.05564148840746572,0.06262242910851494,0.08084520834544431,0.0,0.0700140042014005,0.0,0.058823529411764705,0.08084520834544431,0.058823529411764705,0.06482037235521644,0.0
은평구,0.0,0.07537783614444091,0.0,0.0,0.0,0.06428243465332249,0.08058229640253803,0.0,0.11396057645963795,0.0657951694959769,0.07312724241271307,0.09090909090909091,0.0,0.0,0.0,0.0778498944161523,0.0,0.0,0.08703882797784893,0.0,0.0,0.0,0.07312724241271307,0.08058229640253803,0.0
서대문구,0.0,0.0668153104781061,0.07412493166611013,0.07715167498104597,0.07412493166611013,0.05698028822981897,0.0,0.06482037235521644,0.0,0.058321184351980436,0.0,0.0,0.07142857142857144,0.06482037235521644,0.06131393394849658,0.0,0.0,0.07412493166611013,0.0,0.07412493166611013,0.06482037235521644,0.0,0.0,0.0,0.07142857142857144
마포구,0.0,0.06063390625908324,0.06726727939963124,0.0700140042014005,0.06726727939963124,0.05170876899950191,0.0,0.058823529411764705,0.0,0.05292561240249632,0.058823529411764705,0.0,0.06482037235521644,0.058823529411764705,0.05564148840746572,0.06262242910851494,0.0,0.06726727939963124,0.0,0.06726727939963124,0.058823529411764705,0.0,0.058823529411764705,0.0,0.06482037235521644
양천구,0.0,0.057353933467640436,0.06362847629757777,0.0,0.06362847629757777,0.04891159880445184,0.06131393394849658,0.05564148840746572,0.08671099695241198,0.05006261743217588,0.05564148840746572,0.0,0.06131393394849658,0.05564148840746572,0.05263157894736841,0.059234887775909226,0.0,0.06362847629757777,0.0,0.06362847629757777,0.05564148840746572,0.0,0.05564148840746572,0.06131393394849658,0.06131393394849658
강서구,0.08606629658238703,0.06454972243679027,0.0,0.0,0.0,0.05504818825631802,0.06900655593423542,0.0,0.0,0.0563436169819011,0.06262242910851494,0.0778498944161523,0.0,0.06262242910851494,0.059234887775909226,0.06666666666666665,0.08606629658238703,0.0,0.07453559924999299,0.0,0.0,0.08606629658238703,0.06262242910851494,0.06900655593423542,0.0
구로구,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0890870806374748,0.0,0.0,0.0,0.08084520834544431,0.0,0.0,0.0,0.0,0.08606629658238703,0.1111111111111111,0.0,0.09622504486493763,0.0,0.0,0.1111111111111111,0.08084520834544431,0.0890870806374748,0.0
