,종로구,중구,용산구,성동구,광진구,동대문구,중랑구,성북구,강북구,도봉구,노원구,은평구,서대문구,마포구,양천구,강서구,구로구,금천구,영등포구,동작구,관악구,서초구,강남구,송파구,강동구
종로구,0.1111111111111111,0.1259881576697424,0.07856742013183862,0.0,0.0,0.07453559924999298,0.08084520834544431,0.0890870806374748,0.0,0.0,0.0,0.0,0.08606629658238703,0.0,0.0,0.0,0.0,0.10050378152592121,0.0,0.0,0.0890870806374748,0.0,0.0,0.0,0.0
중구,0.1259881576697424,0.14285714285714282,0.0890870806374748,0.0,0.0,0.08451542547285165,0.09166984970282112,0.0,0.0,0.0,0.0,0.0,0.0975900072948533,0.0,0.0,0.0,0.0,0.11396057645963795,0.0,0.0,0.0,0.0,0.0,0.0,0.0
용산구,0.07856742013183862,0.0890870806374748,0.055555555555555566,0.051434449987363975,0.06537204504606135,0.052704627669472995,0.05716619504750295,0.06299407883487121,0.0,0.0,0.0,0.051434449987363975,0.06085806194501846,0.05407380704358751,0.0,0.05892556509887897,0.05716619504750295,0.07106690545187015,0.06804138174397718,0.051434449987363975,0.06299407883487121,0.0,0.0,0.0,0.05716619504750295
성동구,0.0,0.0,0.051434449987363975,0.04761904761904762,0.060522753266880246,0.04879500364742666,0.05292561240249632,0.058321184351980436,0.058321184351980436,0.060522753266880246,0.0563436169819011,0.04761904761904762,0.0563436169819011,0.05006261743217588,0.0,0.0545544725589981,0.05292561240249632,0.0,0.06299407883487121,0.04761904761904762,0.058321184351980436,0.058321184351980436,0.058321184351980436,0.058321184351980436,0.05292561240249632
광진구,0.0,0.0,0.06537204504606135,0.060522753266880246,0.07692307692307693,0.06201736729460423,0.06726727939963124,0.07412493166611013,0.0,0.0,0.0,0.060522753266880246,0.07161148740394328,0.06362847629757777,0.0,0.0,0.0,0.08362420100070908,0.08006407690254358,0.060522753266880246,0.07412493166611013,0.0,0.0,0.0,0.0
동대문구,0.07453559924999298,0.08451542547285165,0.052704627669472995,0.04879500364742666,0.06201736729460423,0.049999999999999996,0.05423261445466404,0.05976143046671968,0.05976143046671968,0.0,0.05773502691896257,0.04879500364742666,0.05773502691896257,0.0512989176042577,0.0,0.05590169943749474,0.05423261445466404,0.06741998624632421,0.06454972243679029,0.04879500364742666,0.05976143046671968,0.0,0.0,0.0,0.05423261445466404
중랑구,0.08084520834544431,0.09166984970282112,0.05716619504750295,0.05292561240249632,0.06726727939963124,0.05423261445466404,0.058823529411764705,0.06482037235521644,0.0,0.0,0.0,0.05292561240249632,0.06262242910851494,0.05564148840746572,0.0,0.0,0.058823529411764705,0.07312724241271307,0.0700140042014005,0.05292561240249632,0.06482037235521644,0.0,0.0,0.0,0.058823529411764705
성북구,0.0890870806374748,0.0,0.06299407883487121,0.058321184351980436,0.07412493166611013,0.05976143046671968,0.06482037235521644,0.07142857142857144,0.0,0.0,0.0,0.058321184351980436,0.06900655593423542,0.06131393394849658,0.0,0.0,0.0,0.08058229640253803,0.07715167498104597,0.058321184351980436,0.07142857142857144,0.0,0.0,0.0,0.0
강북구,0.0,0.0,0.0,0.058321184351980436,0.0,0.05976143046671968,0.0,0.0,0.07142857142857144,0.07412493166611013,0.06900655593423542,0.058321184351980436,0.0,0.0,0.08058229640253803,0.0668153104781061,0.06482037235521644,0.0,0.0,0.058321184351980436,0.0,0.07142857142857144,0.07142857142857144,0.07142857142857144,0.06482037235521644
도봉구,0.0,0.0,0.0,0.060522753266880246,0.0,0.0,0.0,0.0,0.07412493166611013,0.07692307692307693,0.07161148740394328,0.060522753266880246,0.0,0.0,0.08362420100070908,0.06933752452815364,0.06726727939963124,0.0,0.0,0.060522753266880246,0.0,0.07412493166611013,0.07412493166611013,0.07412493166611013,0.06726727939963124
노원구,0.0,0.0,0.0,0.0563436169819011,0.0,0.05773502691896257,0.0,0.0,0.06900655593423542,0.07161148740394328,0.06666666666666665,0.0563436169819011,0.0,0.059234887775909226,0.0778498944161523,0.06454972243679027,0.06262242910851494,0.0,0.0,0.0563436169819011,0.0,0.06900655593423542,0.06900655593423542,0.06900655593423542,0.06262242910851494
은평구,0.0,0.0,0.051434449987363975,0.04761904761904762,0.060522753266880246,0.04879500364742666,0.05292561240249632,0.058321184351980436,0.058321184351980436,0.060522753266880246,0.0563436169819011,0.04761904761904762,0.0563436169819011,0.05006261743217588,0.0657951694959769,0.0545544725589981,0.05292561240249632,0.0,0.0,0.04761904761904762,0.058321184351980436,0.058321184351980436,0.058321184351980436,0.058321184351980436,0.05292561240249632
서대문구,0.08606629658238703,0.0975900072948533,0.06085806194501846,0.0563436169819011,0.07161148740394328,0.05773502691896257,0.06262242910851494,0.06900655593423542,0.0,0.0,0.0,0.0563436169819011,0.06666666666666665,0.059234887775909226,0.0,0.0,0.0,0.0778498944161523,0.07453559924999299,0.0563436169819011,0.06900655593423542,0.0,0.0,0.0,0.0
마포구,0.0,0.0,0.05407380704358751,0.05006261743217588,0.06362847629757777,0.0512989176042577,0.05564148840746572,0.06131393394849658,0.0,0.0,0.059234887775909226,0.05006261743217588,0.059234887775909226,0.05263157894736841,0.0,0.057353933467640436,0.05564148840746572,0.0,0.06622661785325219,0.05006261743217588,0.06131393394849658,0.06131393394849658,0.06131393394849658,0.06131393394849658,0.05564148840746572
양천구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08058229640253803,0.08362420100070908,0.0778498944161523,0.0657951694959769,0.0,0.0,0.09090909090909091,0.07537783614444091,0.07312724241271307,0.0,0.0,0.0,0.0,0.08058229640253803,0.08058229640253803,0.08058229640253803,0.07312724241271307
강서구,0.0,0.0,0.05892556509887897,0.0545544725589981,0.0,0.05590169943749474,0.0,0.0,0.0668153104781061,0.06933752452815364,0.06454972243679027,0.0545544725589981,0.0,0.057353933467640436,0.07537783614444091,0.0625,0.06063390625908324,0.0,0.0,0.0545544725589981,0.0,0.0668153104781061,0.0668153104781061,0.0668153104781061,0.06063390625908324
구로구,0.0,0.0,0.05716619504750295,0.05292561240249632,0.0,0.05423261445466404,0.058823529411764705,0.0,0.06482037235521644,0.06726727939963124,0.06262242910851494,0.05292561240249632,0.0,0.05564148840746572,0.07312724241271307,0.06063390625908324,0.058823529411764705,0.0,0.0,0.05292561240249632,0.0,0.06482037235521644,0.06482037235521644,0.06482037235521644,0.058823529411764705
금천구,0.10050378152592121,0.11396057645963795,0.07106690545187015,0.0,0.08362420100070908,0.06741998624632421,0.07312724241271307,0.08058229640253803,0.0,0.0,0.0,0.0,0.0778498944161523,0.0,0.0,0.0,0.0,0.09090909090909091,0.08703882797784893,0.0,0.08058229640253803,0.0,0.0,0.0,0.0
영등포구,0.0,0.0,0.06804138174397718,0.06299407883487121,0.08006407690254358,0.06454972243679029,0.0700140042014005,0.07715167498104597,0.0,0.0,0.0,0.0,0.07453559924999299,0.06622661785325219,0.0,0.0,0.0,0.08703882797784893,0.08333333333333336,0.06299407883487121,0.07715167498104597,0.0,0.0,0.0,0.0
동작구,0.0,0.0,0.051434449987363975,0.04761904761904762,0.060522753266880246,0.04879500364742666,0.05292561240249632,0.058321184351980436,0.058321184351980436,0.060522753266880246,0.0563436169819011,0.04761904761904762,0.0563436169819011,0.05006261743217588,0.0,0.0545544725589981,0.05292561240249632,0.0,0.06299407883487121,0.04761904761904762,0.058321184351980436,0.058321184351980436,0.058321184351980436,0.058321184351980436,0.05292561240249632
관악구,0.0890870806374748,0.0,0.06299407883487121,0.058321184351980436,0.07412493166611013,0.05976143046671968,0.06482037235521644,0.07142857142857144,0.0,0.0,0.0,0.058321184351980436,0.06900655593423542,0.06131393394849658,0.0,0.0,0.0,0.08058229640253803,0.07715167498104597,0.058321184351980436,0.07142857142857144,0.0,0.0,0.0,0.0
서초구,0.0,0.0,0.0,0.058321184351980436,0.0,0.0,0.0,0.0,0.07142857142857144,0.07412493166611013,0.06900655593423542,0.058321184351980436,0.0,0.06131393394849658,0.08058229640253803,0.0668153104781061,0.06482037235521644,0.0,0.0,0.058321184351980436,0.0,0.07142857142857144,0.07142857142857144,0.07142857142857144,0.06482037235521644
강남구,0.0,0.0,0.0,0.058321184351980436,0.0,0.0,0.0,0.0,0.07142857142857144,0.07412493166611013,0.06900655593423542,0.058321184351980436,0.0,0.06131393394849658,0.08058229640253803,0.0668153104781061,0.06482037235521644,0.0,0.0,0.058321184351980436,0.0,0.07142857142857144,0.07142857142857144,0.07142857142857144,0.06482037235521644
